Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement
2202002,24957,Babylon,Al-Musayab,Al Abtan,?? ?????,32.8048976576,44.2699126829,45,270,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,39,6,0,0,0,0,0
2202004,24168,Babylon,Al-Musayab,Al Ghadeer 2,?????? 2,32.7839760383,44.2668939188,65,390,5,58,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,60,5,0,0,0,0,0
2202005,24164,Babylon,Al-Musayab,Al Hamiyah Al Amer Village,???????-???? ?? ????,32.7967754874,44.2734138972,40,240,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0
2202006,24163,Babylon,Al-Musayab,Al Hamiyah-Al Mutaqedin 2,???????-?????????? 2,32.8111217837,44.2659766042,25,150,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0
2202007,24165,Babylon,Al-Musayab,Al Hamiyah-Oayef village,???????-???? ????,32.8075118283,44.2683164872,94,564,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,40,0,0,0,0,30,64,0,0,0,0,0,0
2202008,24296,Babylon,Al-Musayab,Al Iskandariyah Area-Mowelha,????? ??????????-??????,32.8778300000,44.4154800000,34,204,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
2202015,25613,Babylon,Al-Musayab,Al-Iskandaria-Hay Al-Muthana,?? ??????,32.8842967483,44.3866007564,22,132,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0
2202016,25768,Babylon,Al-Musayab,Al-Iskandaria-Shawara AlKhudhir,????? ?????,32.8857575228,44.3476137833,53,318,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0
2202017,24652,Babylon,Al-Musayab,Al-Jazirah-Al Eskandariya,????? ??????????-???????,32.9272000000,44.3502000000,37,222,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0
2202020,24166,Babylon,Al-Musayab,Al-Shoyokh,??????,32.7782243115,44.2862892740,9,54,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,1,0,0,0,0
2202021,24569,Babylon,Al-Musayab,Al-Sikak 2,?????-2,32.7836911382,44.2929972741,4,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0
2202023,6376,Babylon,Al-Musayab,Awlad Kazim,????? ????,32.7021321300,44.3229993761,17,102,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0
2202024,24649,Babylon,Al-Musayab,Hay Aday-Al Eskandariya,????? ??????????-?? ????,32.8860413901,44.3892351341,102,612,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,102,0,0,0,0,0,0
2202025,24177,Babylon,Al-Musayab,Hay Al Amer,?? ??????,32.7881563141,44.2724941601,60,360,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0
2202026,24707,Babylon,Al-Musayab,Hay Al Ataba,?? ???????,32.7905530432,44.2765134339,235,1410,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,235,0,0,0,0,0,0
2202027,24959,Babylon,Al-Musayab,Hay Al Baladea,?? ???????,32.7787852542,44.2846731428,30,180,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0
2202029,24169,Babylon,Al-Musayab,Hay Al Ghadeer 4,?????? 4,32.7773309423,44.2622668131,77,462,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,76,0,1,0,0,0,0
2202030,24982,Babylon,Al-Musayab,Hay Al Moatnen 2,?? ????????? 2,32.7863278944,44.2671007549,155,930,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,75,80,0,0,0,0,0
2202031,24171,Babylon,Al-Musayab,Hay Al Moatnen 3,?? ????????? 3,32.7835503576,44.2666552411,145,870,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,77,68,0,0,0,0,0
2202032,24648,Babylon,Al-Musayab,Hay Al Quds-Al Eskandariya,????? ??????????-?? ?????,32.8787304403,44.3838654631,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2202033,24706,Babylon,Al-Musayab,Hay Al Ray,????? ?????-?? ????,32.7077164635,44.2690575029,6,36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0
2202034,24170,Babylon,Al-Musayab,Hay Al Shurta,?? ??????,32.7869417024,44.2745456136,25,150,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0
2202035,24653,Babylon,Al-Musayab,Hay Al-Anwar-Al Eskandariya,????? ??????????-?? ???????,32.8757571957,44.3857026381,17,102,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0
2202036,24985,Babylon,Al-Musayab,Hay Alaskarey,????? ??????????-?? ???????,32.8825848330,44.3477998101,88,528,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,88,0,0,0,0,0,0
2202037,24983,Babylon,Al-Musayab,Hay Alaskary-AlThaghet,?? ???????-?????,32.7897296354,44.2660255089,112,672,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,112,0,0,0,0,0
2202039,6951,Babylon,Al-Musayab,Hay Al-Jamhoreiah,?????????,32.7754051004,44.2923688704,15,90,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0
2202040,24955,Babylon,Al-Musayab,Hay Almualmeen 1,?? ???????? 1,32.7665906094,44.2877029218,22,132,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0
2202041,24956,Babylon,Al-Musayab,Hay Almualmeen 2,?? ???????? 2,32.7643236816,44.2859287203,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
2202042,24981,Babylon,Al-Musayab,Hay Almualmeen 3,?? ???????? 3,32.7608692915,44.2830022642,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2202043,7196,Babylon,Al-Musayab,Hay Al-Mustafa,?? ???????,32.7548168146,44.2812630595,22,132,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0
2202045,24984,Babylon,Al-Musayab,Hay Al-Rafedain,????? ??????????-?? ????????,32.8829009904,44.3415527521,129,774,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,0,0
2202046,24654,Babylon,Al-Musayab,Hay Al-Risalah-Al Eskandariya,????? ??????????-?? ???????,32.8900411239,44.3507049438,7,42,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0
2202048,6955,Babylon,Al-Musayab,Hay Al-Shuhadaa,?? ???????,32.8773361882,44.3842343663,37,222,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,0
2202049,7149,Babylon,Al-Musayab,Hitten Complex,????? ????,32.8685894833,44.3419458563,18,108,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,2,0,0,0,0,0
2202050,7132,Babylon,Al-Musayab,Hur Husaein,??? ????,32.7817548755,44.2759803631,47,282,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0
2202052,7126,Babylon,Al-Musayab,Al Hamiyah-Al Mutaqedin 1,???????-?????????? 1,32.8139300246,44.2642260855,110,660,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,106,0,4,0,0,0,0
2202053,6950,Babylon,Al-Musayab,Sadat Al-Ameir,?????-?? ??????,32.7125903926,44.2776336264,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2202055,24172,Babylon,Al-Musayab,Saddat Al Zahraa,????? ?????-?? ???????,32.7133511207,44.2923126519,23,138,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,22,0,0,0,0,0
2202056,24954,Babylon,Al-Musayab,Shara AlSada Alkadeem,???? ????? ??????,32.7764225321,44.2853750009,32,192,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,0,0,0
2202058,26098,Babylon,Al-Musayab,Al Qasabah Al Kadimah-Al-Iskandaria-,?????? ???????-??????????-,32.8880746221,44.3474183728,18,108,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0
2202059,26097,Babylon,Al-Musayab,Awlad Muslim,????? ????,32.7833020985,44.2969030640,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2202061,26117,Babylon,Al-Musayab,Al Hamiyah Al Sheab Village,???????-???? ?? ????,32.8013897555,44.2713892811,103,618,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,0
2202062,26118,Babylon,Al-Musayab,Al Qasabah Al Kadimah,?????? ???????,32.7097361327,44.2686285611,3,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2202063,26119,Babylon,Al-Musayab,Hay Al Ghadeer 3,?????? 3,32.7826685781,44.2665974311,47,282,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,46,0,1,0,0,0,0
2202064,26125,Babylon,Al-Musayab,Hay Al Ghadeer 1,?????? 1,32.7881036100,44.2691361864,65,390,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65,0,0,0,0,0,0
2202065,7218,Babylon,Al-Musayab,Hay Al Nasir,?? ?????,32.7018108029,44.2700402857,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2202066,27308,Babylon,Al-Musayab,Hay Al Mowadhafeen,?? ????????,32.7492292573,44.2760186575,8,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0
2202067,27370,Babylon,Al-Musayab,Hay AlHussein,?? ??????,32.7119293295,44.2750075970,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2202068,27371,Babylon,Al-Musayab,Mafrg AlSada,???? ?????,32.7212257147,44.2816960570,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2202070,28454,Babylon,Al-Musayab,Al Gelawia,?????????,32.7910186527,44.2949350582,8,48,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
2202071,29582,Babylon,Al-Musayab,Hay Al Moatnen 1,?? ????????? 1,32.7880307177,44.2683582572,92,552,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,77,15,0,0,0,0,0
2202072,7220,Babylon,Al-Musayab,Albo Hamdan,???? ?????,32.7853974908,44.2786447444,33,198,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0
2203004,24646,Babylon,Hashimiya,Al Dabla,??????,32.3824711887,44.5360215735,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203008,24544,Babylon,Hashimiya,Al Husen-Al Midhatiya,????? ????????-??????,32.3896214118,44.5781262249,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203009,24271,Babylon,Hashimiya,Al Madhatiyah-Al Qasabah Al kadimah,????? ????????-?????? ???????,32.3990776347,44.6664860454,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203010,24270,Babylon,Hashimiya,Al Madhatiyah-Hay Imam,????? ????????-?? ??????,32.4009432725,44.6738346179,10,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
2203011,25896,Babylon,Hashimiya,Al Midhatiyah-Hay Al Zahraa,????? ????????-?? ???????,32.3979434205,44.6744812412,3,18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0
2203012,24711,Babylon,Hashimiya,Al Nasser,????? ???????-?????,32.3217778994,44.9204682042,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2203014,6361,Babylon,Hashimiya,Al Qasim-Al Askari,????? ??????-???????,32.2996086733,44.6906601350,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0
2203023,25594,Babylon,Hashimiya,Al Shomaly-Hay Al Sada,????? ???????-?? ??????,32.3211791269,44.8866533240,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0
2203024,25589,Babylon,Hashimiya,Al Shoumly-Al Jawadia village,????? ???????-???? ????????,32.3548295984,44.8157276800,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2203026,25598,Babylon,Hashimiya,Al Taleeaa-Al Gamiea wa Al Hussainea,????? ???????-??????? ?????????,32.1899396866,44.7093272637,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2203034,6783,Babylon,Hashimiya,Al-ibrahemiyah,???????????,32.3750155856,44.5707883166,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203039,6793,Babylon,Hashimiya,Al-rawashed,???????,32.3842394488,44.5937858736,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203051,24269,Babylon,Hashimiya,Hay Al Intifadheh,???? ??????-?????????,32.3738713328,44.6566514521,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2203055,25880,Babylon,Hashimiya,Hay Al Zahraa-Qassim,?? ???????-??????,32.2984379259,44.6902748136,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2203061,6661,Babylon,Hashimiya,Hay al-jasmiyah,????????,32.2976228506,44.6801706241,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2203062,6660,Babylon,Hashimiya,Hay al-jidedah,???????,32.2992037854,44.6863000846,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2203064,6669,Babylon,Hashimiya,Hay alosh,?? ????,32.2996640507,44.6846015242,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2203066,6711,Babylon,Hashimiya,Hay al-tahady,????? ???????-??????,32.3252165407,44.9187265393,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203069,6663,Babylon,Hashimiya,Hay khirbatt,????? ??????-?????,32.3004700657,44.6829809723,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2203070,7213,Babylon,Hashimiya,Hay Um Ayash,????? ??????-?? ????,32.3001810735,44.6796299037,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2203071,6673,Babylon,Hashimiya,Khalaf al-imam,??? ??????,32.2980403024,44.6860460721,9,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2203073,25878,Babylon,Hashimiya,Musa Al Kadhum,?? ???? ??????,32.2977611544,44.6868427386,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2203075,6664,Babylon,Hashimiya,Hay Al-Shuhadaa,?? ???????,32.3280782075,44.9180211936,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2204003,25600,Babylon,Hilla,Abi Gharaq-Ahmed Ben Kadhum,???? ???? ?? ????,32.5359128876,44.3254008817,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2204006,6824,Babylon,Hilla,Abi Gharaq-Albu Hamdan,???? ???? ?????,32.5088584900,44.2949429700,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2204015,24274,Babylon,Hilla,Abu Khastawi,??? ??????,32.5106018303,44.4052666790,9,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0
2204016,25877,Babylon,Hilla,Al Abodiya,????????,32.4890389962,44.4548395312,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0
2204017,24788,Babylon,Hilla,Al adel,?????,32.4529580635,44.3948434299,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2204018,24161,Babylon,Hilla,Al Akrameen,????????,32.4657720653,44.4034723447,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2204021,25875,Babylon,Hilla,Al Bakraly-3,???????-3,32.4931284263,44.4529271946,8,48,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,3,0,0,0,0
2204022,22607,Babylon,Hilla,Al Baqer,???? ??????,32.5240689389,44.3660637131,9,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0
2204023,24458,Babylon,Hilla,Al Daghaghla-Abu Gharaq,????? ??? ???-????????,32.4872493534,44.3191992120,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2204027,21616,Babylon,Hilla,Al Hamam,????? ??? ???-??????,32.5392026304,44.3278692207,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2204028,22136,Babylon,Hilla,Al Hay Al Askary-Street 80,???????-80,32.4440991100,44.3926830000,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0
2204029,23948,Babylon,Hilla,Al Hukam Al Rafdeen,?????? ?????????,32.4941013472,44.4292056611,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2204031,21666,Babylon,Hilla,Al Ibrahimiyah-Al Mashtah,??????????? ????????,32.4742305034,44.4353908485,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2204033,23954,Babylon,Hilla,Al Iskan,???????,32.4670318724,44.4159656110,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
2204036,24273,Babylon,Hilla,Al Jamjamah,???????,32.5205894699,44.4270830701,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2204038,23956,Babylon,Hilla,Al Jazrah-Siha,?????? ??????,32.5097135129,44.4298123291,13,78,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0
2204039,24295,Babylon,Hilla,Al Kafal Area-Al Shahbiyah,????? ?????-????????,32.1928193378,44.3717819095,3,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
2204040,24563,Babylon,Hilla,Al Kafal-Khan Sayed Nour,????? ?????-??? ??? ???,32.2257043104,44.3579267070,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2204042,24562,Babylon,Hilla,Al Kafel-7 Nissan,????? ?????-7 ?????,32.2190184936,44.3687599090,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2204043,24561,Babylon,Hilla,Al Kefel-Al Qasaba Al Qadima,????? ?????-?????? ???????,32.2262226835,44.3691014255,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
2204045,25603,Babylon,Hilla,Al Kifil-Al Meghadhbia,????? ?????-????????,32.2333950831,44.3882804120,4,24,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
2204046,24978,Babylon,Hilla,Al Kifil-Hay Al Zahraa,?????-?? ???????,32.2255905079,44.3717539962,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2204049,24971,Babylon,Hilla,Al Marana,???????,32.5115148147,44.4292336197,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2204056,25124,Babylon,Hilla,Al Neshaish,??????,32.4659184499,44.5016555560,8,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2204059,25450,Babylon,Hilla,Al Sajad Alshimaly,?????? ???????,32.4417722337,44.4223976025,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0
2204061,24593,Babylon,Hilla,Al Shuhadaa,?? ???????,32.4713816985,44.4079596548,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
